timestamp,serial_line
2026-05-16 15:42:09.185,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.195,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.205,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.216,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.225,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.236,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.245,ADC pin 15 raw = 2388  voltage = 1.924 V  angle = 190.2 deg
2026-05-16 15:42:09.255,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.266,ADC pin 15 raw = 2383  voltage = 1.920 V  angle = 189.7 deg
2026-05-16 15:42:09.275,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.285,ADC pin 15 raw = 2379  voltage = 1.917 V  angle = 189.3 deg
2026-05-16 15:42:09.296,ADC pin 15 raw = 2384  voltage = 1.921 V  angle = 189.8 deg
2026-05-16 15:42:09.305,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.315,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.325,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.335,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.345,ADC pin 15 raw = 2383  voltage = 1.920 V  angle = 189.7 deg
2026-05-16 15:42:09.355,ADC pin 15 raw = 2383  voltage = 1.920 V  angle = 189.7 deg
2026-05-16 15:42:09.365,ADC pin 15 raw = 2390  voltage = 1.926 V  angle = 190.4 deg
2026-05-16 15:42:09.375,ADC pin 15 raw = 2388  voltage = 1.924 V  angle = 190.2 deg
2026-05-16 15:42:09.385,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.395,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.405,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.415,ADC pin 15 raw = 2382  voltage = 1.920 V  angle = 189.6 deg
2026-05-16 15:42:09.425,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.435,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.445,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.455,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.469,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.475,ADC pin 15 raw = 2384  voltage = 1.921 V  angle = 189.8 deg
2026-05-16 15:42:09.485,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.496,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.505,ADC pin 15 raw = 2388  voltage = 1.924 V  angle = 190.2 deg
2026-05-16 15:42:09.517,ADC pin 15 raw = 2385  voltage = 1.922 V  angle = 189.9 deg
2026-05-16 15:42:09.526,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.535,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.546,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.555,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.567,ADC pin 15 raw = 2390  voltage = 1.926 V  angle = 190.4 deg
2026-05-16 15:42:09.575,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.586,ADC pin 15 raw = 2387  voltage = 1.924 V  angle = 190.1 deg
2026-05-16 15:42:09.596,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
2026-05-16 15:42:09.605,ADC pin 15 raw = 2386  voltage = 1.923 V  angle = 190.0 deg
